29950;1450800639;1;3.47431;85.1369;74.944;1.30802;2;4.35169;82.834;132.22;2.30767;
29951;1450800639;1;3.47431;85.1369;74.944;1.30802;2;4.35231;82.7867;127.83;2.23106;
29952;1450800639;1;3.47431;85.1369;74.944;1.30802;2;4.40123;82.6457;123.822;2.16111;
29953;1450800640;1;4.38129;84.1571;70.6423;1.23294;2;4.46822;81.135;107.593;1.87785;
29954;1450800640;1;4.38192;84.1098;67.3418;1.17534;2;4.42304;80.9927;124.646;2.17548;
29955;1450800640;1;4.42959;84.0632;64.4249;1.12443;2;4.33081;80.8498;131.597;2.2968;
29956;1450800640;1;4.47665;84.0639;60.1658;1.05009;2;4.19215;80.6591;133.779;2.33489;
29957;1450800640;1;4.52371;84.0645;54.298;0.94768;2;4.00709;80.4206;132.577;2.3139;
29958;1450800640;1;4.57139;84.0179;52.4951;0.916212;2;3.91487;80.2777;131.023;2.28679;
29959;1450800640;1;4.66612;83.9719;53.8882;0.940526;2;3.77562;80.1343;129.953;2.2681;
29960;1450800640;1;4.71443;83.878;53.6003;0.935501;2;3.68279;80.0387;129.568;2.26138;
29961;1450800640;1;4.80979;83.7848;46.1354;0.805215;2;3.58997;79.9431;129.289;2.25653;
29962;1450800640;1;4.95285;83.645;47.3315;0.826091;2;3.54418;79.848;129.134;2.25381;
29963;1450800640;1;5.00054;83.5984;52.3189;0.913137;2;3.49777;79.8002;127.907;2.2324;
29964;1450800640;1;5.19316;83.2702;56.5892;0.987667;2;3.45261;79.658;96.1486;1.67811;
29965;1450800640;1;5.33747;83.0359;53.8465;0.939798;2;3.45697;79.3275;86.0186;1.50131;
29966;1450800640;1;5.48117;82.8488;58.1841;1.0155;2;3.46259;78.9025;89.5165;1.56236;
29967;1450800640;1;5.6255;82.6144;62.5652;1.09197;2;3.4682;78.4776;92.3001;1.61094;
29968;1450800640;1;5.72276;82.3794;61.5812;1.07479;2;3.47257;78.1471;89.0321;1.5539;
29969;1450800640;1;5.86648;82.1923;59.6448;1.041;2;3.47756;77.7694;87.459;1.52645;
29970;1450800640;1;5.96499;81.8628;82.0858;1.43267;2;3.48192;77.4389;89.2904;1.55841;
29971;1450800640;1;6.01828;81.391;89.801;1.56732;2;3.48567;77.1557;91.0675;1.58943;
29972;1450800640;1;6.02512;80.8714;86.5973;1.51141;2;3.48878;76.9196;89.4948;1.56198;
29973;1450800640;1;6.03072;80.4462;87.2939;1.52357;2;3.49128;76.7308;87.1081;1.52032;
29974;1450800641;1;6.03383;80.21;89.1799;1.55648;2;3.49253;76.6364;85.9931;1.50086;
29975;1450800641;1;6.0388;79.8321;90.7233;1.58342;2;3.49565;76.4003;87.7991;1.53238;
29976;1450800641;1;6.04502;79.3597;85.1713;1.48652;2;3.54704;76.0704;82.4796;1.43954;
29977;1450800641;1;6.09707;78.9824;83.1992;1.4521;2;3.64672;75.6466;66.1548;1.15462;
29978;1450800641;1;6.10204;78.6045;86.2146;1.50473;2;3.88937;75.0829;78.3213;1.36696;
29979;1450800641;1;6.10577;78.3211;87.2741;1.52322;2;3.9903;74.5647;82.337;1.43705;
29980;1450800641;1;6.15658;78.0383;84.5848;1.47628;2;4.09185;73.9992;79.5096;1.3877;
